Date,Open,High,Low,Close,Adj Close,Volume
12/14/2011,3.5025,3.5225,3.3575,3.395,3.116566,63602000
12/15/2011,3.4525,3.475,3.3575,3.365,3.089026,43514800
12/16/2011,3.3925,3.4575,3.3625,3.3775,3.100501,61911600
12/19/2011,3.3925,3.4325,3.2775,3.29,3.020178,46327600
12/20/2011,3.365,3.4875,3.365,3.475,3.190006,44520800
12/21/2011,3.455,3.4925,3.3625,3.43,3.148696,54842400
12/22/2011,3.44,3.5875,3.44,3.5775,3.284099,57656000
12/23/2011,3.595,3.6,3.5125,3.5425,3.25197,24894800
12/27/2011,3.5275,3.57,3.505,3.515,3.226724,19571200
12/28/2011,3.515,3.5225,3.425,3.4275,3.1464,23396000
12/29/2011,3.4625,3.5,3.4125,3.4925,3.20607,21111200
12/30/2011,3.48,3.5175,3.46,3.465,3.180825,18695600
1/3/2012,3.575,3.6,3.5025,3.51,3.222135,46804400
1/4/2012,3.5125,3.565,3.48,3.55,3.258854,34737200
1/5/2012,3.5325,3.695,3.5175,3.6775,3.375898,56354800
1/6/2012,3.675,3.6775,3.5925,3.635,3.336883,53325200
1/9/2012,3.6375,3.705,3.61,3.635,3.336883,50824400
1/10/2012,3.69,3.6925,3.595,3.62,3.323113,54632800
1/11/2012,3.5875,3.62,3.5325,3.5475,3.256558,48427200
1/12/2012,3.555,3.5575,3.4475,3.525,3.235904,65236400
1/13/2012,3.5,3.5075,3.415,3.4325,3.150991,50430000
1/17/2012,3.485,3.485,3.375,3.38,3.102796,62717600
1/18/2012,3.445,3.5225,3.4275,3.495,3.208364,63267600
1/19/2012,3.525,3.5925,3.4875,3.5875,3.293278,60831200
1/20/2012,3.5825,3.625,3.5425,3.555,3.263444,54627200
1/23/2012,3.5575,3.655,3.5125,3.6525,3.352947,56279200
1/24/2012,3.6275,3.75,3.625,3.735,3.428682,73092000
1/25/2012,3.635,3.7225,3.53,3.7125,3.408026,127415200
1/26/2012,3.7675,3.81,3.6575,3.6775,3.375898,79967200
1/27/2012,3.655,3.7475,3.625,3.7275,3.421797,44999600
1/30/2012,3.6625,3.7175,3.6075,3.7,3.396552,39907600
1/31/2012,3.71,3.7125,3.6275,3.6925,3.389668,35790000
2/1/2012,3.735,3.775,3.6825,3.7325,3.426387,42802000
2/2/2012,3.7525,3.8875,3.715,3.8725,3.554904,69623600
2/3/2012,3.93,3.9875,3.9225,3.955,3.630639,49523200
2/6/2012,3.935,3.94,3.89,3.925,3.6031,27886800
2/7/2012,3.93,3.9575,3.865,3.935,3.612278,41029600
2/8/2012,3.935,4.155,3.915,4.0775,3.743091,84761200
2/9/2012,4.1275,4.15,4.0675,4.075,3.740798,56194400
2/10/2012,4.035,4.05,3.9525,3.975,3.648999,44026800
2/13/2012,4.075,4.09,3.955,4.0375,3.706373,61066800
